Record_Type|State_Code|Station_Id|Travel_Dir|Travel_Lane|Year_Record|F_System|Num_Lanes|Sample_Type_Volume|Num_Lanes_Volume|Method_Volume|Sample_Type_Class|Num_Lanes_Class|Method_Class|Algorithm_Volume|Num_Classes|Sample_Type_Truck|Num_Lanes_Truck|Method_Truck|Calibration|Data_Retrieval|Type_Sensor_1|Type_Sensor_2|Primary_Purpose|LRS_Id|LRS_Point|Latitude|Longitude|SHRP_Id|Prev_Station_Id|Year_Established|Year_Discontinued|County_Code|Is_Sample|Sample_Id|NHS|Posted_Route_Signing|Posted_Signed_Route|Con_Route_Signing|Con_Signed_Route|Station_Location
S|26|752199|3|0|15|3R|1|T|1|3|H|1|3|K|13|T|1|5|T|2|Q|L|P|000001200506| 18276|46345009| 85982843|0000|034WIM|12|00|149|Y|175061041010|Y|3|00000028|0|00000000|M-28 SENEY, EB TOTAL, 1.3 MI W OF THE W JCT OF M-7
S|26|766069|2|2|15|1R|2|T|2|3|H|2|3|G|13|T|0|0|0|2|P|L|P|000000550708|  4393|42802714| 84336989|0000|019WIM|58|00|155|N|000000000000|Y|1|00000069|0|00000000|I-69 Looking Glass NE BOUND LANE-2                
S|25|000804|7|0|15|1U|3|T|3|3| |0|0| |13| |0|0| |1|L| |P|00000000I290|  3195|42361064| 71597149|0000|000008|82|  |017|Y|170038302160|Y|1|0000I290|0|        |INTERSTATE 290                                    
S|28|450600|5|2|15|1R|2|T|2|3|H|2|3|F|13|T|2|5|T|2|Q|L|L|   45_0055P1|      |32550323| 90088516|    |      |80|  |089|Y|450006005420|Y|1|      55|0|        |WIM 46 - 0.5 mi N of Sowell Rd.                   
S|28|470002|7|1|15|3R|2|T|2|3|H|2|3|F|13|T|2|5|T|2|Q|L|L|   47_0078P1|      |34851887| 89666527|    |      |02|  |093|N|            |Y|2|      78|0|        |WIM 127 - 1.3 mi E of MS 309                      
S|26|766069|6|2|15|1R|2|T|2|3|H|2|3|G|13|T|0|0|0|2|P|L|P|000000550708|  4393|42802714| 84336989|0000|019WIM|58|00|155|N|000000000000|Y|1|00000069|0|00000000|I-69 Looking Glass SW BOUND LANE-2                
S|26|776089|3|0|15|1R|1|N|1|3|N|0|0|0|01|N|0|0|0|2|L|L|P|000000000000|     0|43013005| 82879868|0000|000000|72|85|147|N|000000000000|N|3|00000021|0|00000000|M-21 CAPAC, E. BD.                                
S|26|787329|7|1|15|3R|1|T|1|3|H|1|3|G|13|T|0|0|0|2|P|L|P|000000232106|  9611|41797048| 85585953|0000|078WIM|89|00|149|Y|178022030010|Y|2|00000012|0|00000000|US-12 WHITE PIGEON WEST BOUND                     
S|26|776109|3|1|15|1U|2|T|2|3|N|0|0|0|13|N|0|0|0|1|Z|Z|P|000000967606| 25590|42998792| 82424113|0000|Bridge|75|00|147|Y|177111000000|Y|1|00000094|0|00000000|I-94 BLUE WATER BRIDGE EAST BOUND VOLUME          
S|26|818239|1|0|15|2U|2|T|2|3|H|2|3|K|13|T|2|5|T|2|Q|L|P|000001431003|  6979|42414325| 83764871|0000|046WIM|09|00|161|Y|000000000000|Y|2|00000023|0|00000000|US-23 WHITMORE LAKE NB TOTAL 1/2 MILE S. OF BARKER
S|28|530027|7|1|15|3U|2|T|2|3|H|2|3|F|13|T|2|5|T|2|Q|L|L|   53_0082P1|      |33495701| 88810448|    |      |07|  |105|N|            |Y|2|      82|3|      25|WIM 182 - 0.9 mi E of MS 389                      
S|26|818239|5|0|15|2U|2|T|2|3|H|2|3|K|13|T|2|5|T|2|Q|L|P|000001431105|  6979|42414286| 83765167|0000|046WIM|09|00|161|Y|000000000000|Y|2|00000023|0|00000000|US-23 WHITMORE LAKE SB TOTAL 1/2 MILE S. OF BARKER
S|27|000341|5|2|15|1U|2|Y|2|3|Y|2|3|G|14|T|0|0| |2|P|N|P|000000000000|      |45020602| 92959199|    |      |87|  |082|N|            |N|1|00000694|0|        |S OF CSAH35 (50TH ST N) IN OAKDALE                
S|27|000225|3|1|15|3R|1|Y|1|3|Y|1|3|G|14|T|0|0| |2|P|N|P|000000000000|      |46267183| 95792984|    |      |72|  |056|N|            |N|3|00000210|0|        |2 MI W OF CSAH47, W OF BATTLE LAKE                
S|27|000335|5|1|15|1U|2|Y|2|3|Y|2|3|G|14|T|0|0| |2|P|N|P|000000000000|      |45167590| 93144700|    |      |87|  |002|N|            |N|1|00000035|0|        |W OF CR53 (SUNSET AVE NE) IN BLAINE               
S|27|000353|5|0|15|3R|2|N|2|3|N|0|0| |13|T|0|0| |2|P|N|P|000000000000|      |44656948| 93675797|    |      |41|  |070|N|            |N|2|00000169|0|        |W OF CR59 (DELAWARE AVE), W OF JORDAN             
S|25|000901|1|0|15|1R|3|T|3|3| |0|0| |13| |0|0| |1|L| |P|00000000I495| 11047|42406643| 71608102|0000|000009|82|  |027|Y|028000101390|Y|1|0000I495|0|        |INTERSTATE 495                                    
S|28|540930|7|1|15|4R|1|T|1|3|H|1|3|F|13| |0|0| |2|P|L|P|   54_0315P1|      |34437248| 89883980|3090|      |02|  |107|N|            |N|3|     315|0|        |AVC 122 - 1.1 mi E of I-55                        
S|26|826023|8|0|15|4U|2|T|2|3|N|0|0|0|01|N|0|0|0|2|L|L|P|000004705761|   288|42343536| 82999250|0000|174CNT|14|00|000|N|000000000000|N|9|00000000|0|00000000|DOUGLA'S MACARTHUR BELLE ISLE BRIDGE-NW TOTAL (DET
S|26|787329|7|0|15|3R|1|T|1|3|H|1|3|G|13|T|0|0|0|2|P|L|P|000000232106|  9611|41797048| 85585953|0000|078WIM|89|00|149|Y|178022030010|Y|2|00000012|0|00000000|US-12 WHITE PIGEON WEST BOUND                     
S|27|000341|1|1|15|1U|2|Y|2|3|Y|2|3|G|14|T|0|0| |2|P|N|P|000000000000|      |45020602| 92959199|    |      |87|  |082|N|            |N|1|00000694|0|        |S OF CSAH35 (50TH ST N) IN OAKDALE                
S|26|828839|7|2|15|1U|3|T|3|3|H|3|3|K|13|T|3|5|T|2|Q|L|P|000001588802|  3991|42220161| 83465800|0000|055WIM|09|00|163|Y|000000000000|Y|1|00000094|0|00000000|I-94 BELLIVILLE WB LN 2                           
S|26|807219|3|0|15|1R|2|T|2|3|H|2|3|K|13|T|2|5|T|2|Q|L|P|000000580805| 21201|42220032| 85820788|0000|043WIM|08|00|011|N|000000000000|Y|1|00000094|0|00000000|I-94 EB TOTAL MATTAWAN E. OF COUNTY RD. 657       
S|27|000353|5|2|15|3R|2|Y|2|3|Y|2|3|G|14|T|0|0| |2|P|N|P|000000000000|      |44656948| 93675797|    |      |41|  |070|N|            |N|2|00000169|0|        |W OF CR59 (DELAWARE AVE), W OF JORDAN             
S|26|807219|7|0|15|1R|2|T|2|3|H|2|3|K|13|T|2|5|T|2|Q|L|P|000000581003| 21201|42220282| 85820782|0000|043WIM|08|00|011|N|000000000000|Y|1|00000094|0|00000000|I-94 WB TOTAL MATTAWAN E. OF COUNTY RD. 657       
S|26|828839|7|3|15|1U|3|T|3|3|H|3|3|K|13|T|3|5|T|2|P|L|P|000001588802|  3991|42220161| 83465800|0000|055WIM|09|00|163|Y|000000000000|Y|1|00000094|0|00000000|I-94 BELLIVILLE WB LN 3                           
S|27|000354|3|1|15|1U|3|Y|3|3|Y|3|3|G|14|T|0|0| |2|P|N|P|000000000000|      |44948898| 92884271|    |      |50|  |082|N|            |N|1|00000094|0|        |W OF MSAS127 (COTTAGE GROVE DR) IN WOODBURY       
S|25|001002|5|0|15|1U|3|T|3|3| |0|0| |13| |0|0| |1|L| |P|00000000I495|  5410|42026258| 71256819|0000|000010|82|  |005|Y|167029401500|Y|1|0000I495|0|        |INTERSTATE 495                                    
S|26|829109|1|2|15|2U|3|T|3|3|N|0|0|0|01|N|0|0|0|2|L|L|P|000001577509|  9028|42366721| 83081716|0000|171CNT|70|00|163|N|000000000000|Y|3|00000010|0|00000000|M-10 DETROIT N. BD. LN-2 AT MILWAUKEE             
S|27|000382|1|1|15|3R|2|Y|2|3|Y|2|3|G|14|T|0|0| |2|P|N|P|000000000000|      |44688505| 93021105|    |      |87|  |019|N|            |N|2|00000052|0|        |N OF 180TH ST E, S OF COATES                      
S|27|000365|1|1|15|3U|2|Y|2|3|Y|2|3|G|14|T|0|0| |2|L|N|P|000000000000|      |45215915| 93234444|    |      |87|  |002|N|            |N|3|00000065|0|        |S OF CSAH116 (BUNKER LAKE BLVD NE) IN HAM LAKE    
S|23|000001|1|2|15|1R|3|N|3|3|N|1|3|G|14|T|6|5|T|2|P|L|L|00000000095X|   330| 4309770|  7075780|0   |      |11|  |031|N|            |Y|1|I-95-   |0|        |I-95 (S/O Exit 1)                                 
S|26|829189|1|2|15|1U|3|T|3|3|H|3|3|K|13|T|3|5|T|2|Q|L|P|000001607208|  5992|42180013| 83388021|0000|145WIM|97|00|163|Y|182291006011|Y|1|00000275|0|00000000|I-275 ROMULUS NB LN-2                             
S|27|000389|1|0|15|2U|2|Y|2|3|N|0|0| |13|T|0|0| |2|L|N|P|000000000000|      |44996937| 93205928|    |      |86|  |062|N|            |N|3|00000280|0|        |N OF CSAH30 (LARPENTEUR AVE W) IN LAUDERDALE      
S|27|000384|3|1|15|3U|2|Y|2|3|Y|2|3|G|14|T|0|0| |2|P|N|P|000000000000|      |45036342| 92834541|    |      |87|  |082|N|            |N|3|00000036|0|        |W OF WASHINGTON AVE IN STILLWATER                 
S|26|829199|5|0|15|1U|3|N|3|3|H|3|3|K|13|T|3|5|T|2|L|N|P|000001607208| 18619|42332681| 83443678|0000|107WIM|95|07|163|Y|182293014011|Y|1|00000275|0|00000000|I-275 CANTON TWP., S.BD.                          
S|26|818829|3|0|15|1U|3|T|3|3|H|3|3|K|13|T|3|5|M|2|P|N|P|000001426109| 26512|42224441| 83663896|0000|152WIM|00|09|161|Y|181062083013|Y|1|00000094|0|00000000|I-94 YPSILANTI, EB TOTAL                          
S|28|550530|1|1|15|1R|2|T|2|3|H|2|3|F|13|T|2|5|T|2|Q|L|L|   55_0059P1|      |30490381| 89672440|    |      |03|  |109|Y|550011000695|Y|1|      59|0|        |WIM 128 - 1.7 mi N of LA State Line               
S|23|000006|5|1|15|1R|2|N|2|3|N|2|3|G|14|T|4|5|T|2|P|L|L|00000000295S| 37530| 4377350|  7019990|0   |      |10|  |005|N|            |Y|1|I-295-  |0|        |I-295 (S/O US 1 Yarmouth Interchange)             
S|25|001002|5|2|15|1U|3|T|3|3|H|3|3|G|15| |0|0| |1|P|L|P|00000000I495|  5410|42026258| 71256819|    |000010|82|  |005|Y|167029401500|Y|1|0000I495|0|        |INTERSTATE 495                                    
S|28|560440|5|1|15|5R|1|T|1|3|H|1|3|F|13| |0|0| |2|P|L|P|   56_0029P1|      |31347170| 89108208|    |      |09|  |111|N|            |N|3|      29|0|        |AVC 140 - 2.0 mi S of MS 42                       
S|27|000402|5|1|15|5U|2|Y|2|3|Y|2|3|G|14|T|0|0| |2|P|N|P|000000000000|      |44875547| 93321212|    |      |72|  |027|N|            |N|5|00000031|0|        |S OF MSAS145 (W 70TH ST) IN EDINA                 
S|26|829209|5|2|15|1U|3|T|3|3|H|3|3|K|13|T|2|5|T|2|Q|L|P|000001607208| 15855|42310920| 83442493|0000|142WIM|98|00|163|Y|182292012011|Y|1|00000275|0|00000000|I-275 S.BD. LN-2 @ S. OF CHERRY HILL RD.          
S|26|828440|1|0|15|3U|4|T|4|3|H|4|3|G|13|T|0|0|0|2|P|L|P|000004700038| 21767|42406723| 83276660|0000|173WIM|03|00|163|Y|182053032011|Y|2|00000024|0|00000000|US-24 DETROIT NB TOTAL N. OF I-96 & S. OF PURITAN 
S|27|000384|3|2|15|3U|2|Y|2|3|Y|2|3|G|14|T|0|0| |2|P|N|P|000000000000|      |45036342| 92834541|    |      |87|  |082|N|            |N|3|00000036|0|        |W OF WASHINGTON AVE IN STILLWATER                 
S|27|000405|5|0|15|2U|2|Y|2|3|N|0|0| |13|T|0|0| |2|L|N|P|000000000000|      |44954889| 93400607|    |      |72|  |027|N|            |N|2|00000169|0|        |N OF MSAS296 (CEDAR LAKE RD) IN ST LOUIS PARK     
S|23|000019|5|2|15|1R|2|N|2|3|N|2|3|G|14|T|4|5|T|2|P|L|L|00000000095S|128080| 4476410|  6894950|0   |      |05|  |019|N|            |Y|1|I-95-   |0|        |I-95 (N/O IR69)                                   
S|26|828839|3|0|15|1U|3|T|3|3|H|3|3|K|13|T|3|5|T|2|Q|L|P|000001576405|  3991|42219872| 83465799|0000|055WIM|09|00|163|Y|000000000000|Y|1|00000094|0|00000000|I-94 BELLIVILLE EB TOTAL                          
S|26|829699|1|2|15|1U|3|T|3|3|H|3|3|K|13|T|2|5|T|2|Q|L|P|000001592010|  2998|42108986| 83241384|0000|065WIM|08|00|163|N|000000000000|Y|1|00000075|0|00000000|I-75 NB LN 2 @ VREELAND RD. OVERPASS              
S|27|000402|5|2|15|5U|2|Y|2|3|Y|2|3|G|14|T|0|0| |2|P|N|P|000000000000|      |44875547| 93321212|    |      |72|  |027|N|            |N|5|00000031|0|        |S OF MSAS145 (W 70TH ST) IN EDINA                 
S|23|000112|6|0|15|5R|1|T|1|3| |0|0| |13| |0|0| |2|L|N|P|00000000201X|  2670|43955283| 69969650|    |      |12|  |023|Y|000000002631|Y|2|00000201|0|00000000|US 201 (SWB) 1.2 MILES NORTH OF SR 196            
S|25|001602|5|0|15|2U|2|T|2|3| |0|0| |13| |0|0| |1|L| |P|00000000SR24|  3585|41932763| 71026507|0000|000016|86|  |005|Y|245007802820|Y|3|0000SR24|0|        |AMVETS MEMORIAL HIGHWAY                           
S|26|829419|7|2|15|1U|3|T|3|3|N|0|0|0|13|N|0|0|0|2|L|L|P|000001576405| 28153|42365207| 83065876|0000|003SPD|70|00|163|N|000000000000|Y|1|00000094|0|00000000|I-94 DETROIT W. BD. LN-2 AT BRUSH ST.             
S|26|829699|5|0|15|1U|3|T|3|3|H|3|3|K|13|T|2|5|T|2|Q|L|P|000001592010|  2998|42108915| 83241674|0000|065WIM|08|00|163|N|000000000000|Y|1|00000075|0|00000000|I-75 SB TOTAL @ VREELAND RD. OVERPASS             
S|27|000458|7|1|15|7U|1|Y|1|3|Y|1|3|G|14|T|0|0| |2|P|N|P|000000000000|      |44819749| 93609680|    |      |88|  |010|N|            |N|7|00000108|0|        |.3 MI W OF TH41 IN CHASKA                         
S|23|000401|1|1|15|4R|1|T|1|3|H|1|3|G|15| |0|0| |2|P|L|P|00000000001X| 12300|43012692| 70036852|    |      |01|  |031|Y|000000000157|Y|2|00000001|0|        |US 1 (NB) 2.3 MILES SOUTH OF OGUNQUIT TOWNLINE    
S|25|002602|5|0|15|1U|3|T|3|3| |0|0| |13| |0|0| |1|L| |P|000000000I91|   523|42071457| 72587338|0000|000026|84|  |013|Y|159025303250|Y|1|00000I91|0|        |INTERSTATE 91                                     
S|26|829489|3|2|15|1U|3|T|3|3|N|0|0|0|13|N|0|0|0|2|L|L|P|000001576405| 23726|42332024| 83139988|0000|050CNT|86|00|163|N|000000000000|Y|1|00000094|0|00000000|I-94 DETROIT EB LANE-2 AT CENTRAL ST.             
S|26|829789|1|0|15|2U|3|N|3|3|N|0|0|0|13|N|0|0|0|2|L|L|P|000001592408|  6840|42329032| 83215583|0000|049SPD|95|04|163|Y|182192011011|Y|3|00000039|0|00000000|M-39 DEARBORN, N.BD.                              
S|27|000464|7|2|15|4U|2|Y|2|3|Y|2|3|G|14|T|0|0| |2|P|N|P|000000000000|      |45028095| 93045194|    |      |88|  |062|N|            |N|5|00000020|0|        |E OF TH61 IN MAPLEWOOD                            
S|25|003104|7|0|15|1U|2|T|2|3| |0|0| |13| |0|0| |1|L| |P|00000000I291|   698|42141928| 72550306|0000|000031|84|  |013|Y|281119003180|Y|1|0000I291|0|        |SPRINGFIELD EXPRESSWAY                            
S|28|610470|1|1|15|3R|2|T|2|3|H|2|3|F|13|T|2|5|T|2|Q|L|L|   61_0049P1|      |32050236| 89986153|    |      |80|  |121|Y|610004000280|Y|2|      49|0|        |WIM 124 - 0.1 mi N of Simpson County Line         
S|26|829809|5|2|15|2U|3|T|3|3|N|0|0|0|13|N|0|0|0|2|L|L|P|000001592408| 13933|42419167| 83219002|0000|110SPD|95|00|163|Y|182193019011|Y|3|00000039|0|00000000|M-39 DETROIT LN-2 S.BD.                           
S|28|030150|7|1|15|4R|1|T|1|3|H|1|3|F|13| |0|0| |2|P|L|P|   03_0024P1|      |31200842| 90593529|    |      |03|  |005|N|            |N|3|      24|3|      48|AVC 141 - 2.8 mi W of Pike County Line            
S|28|040350|1|1|15|3U|2|T|2|3|H|2|3|F|13| |0|0| |2|P|L|P|   04_0035P1|      |33041050| 89577347|    |      |94|  |007|N|            |N|3|      35|3|      19|AVC 101 - 0.3 mi N of Natchez Trace Pkwy          
S|23|031504|4|0|15|5R|1|T|1|3|H|1|3|G|15| |0|0| |2|P|L|P|00000000001X|330685|45012017| 67031003|    |      |05|  |029|Y|000000000387|Y|2|00000001|0|        |US 1 (SEB) 1.6 MILES NORTH OF BAILEYVILLE TOWNLINE
S|25|003501|1|0|15|2U|2|T|2|3| |0|0| |13| |0|0| |1|L| |P|0000000SR128| 12734|42574776| 70873079|0000|000035|84|  |009|Y|030034202660|Y|3|000SR128|0|        |YANKEE DIVISION HIGHWAY                           
S|28|610570|3|1|15|1U|3|T|3|3|H|3|3|F|13| |0|0| |2|P|L|P|   61_0020P1|      |32268746| 90149537|    |      |03|  |121|Y|610001001182|Y|1|      20|0|        |AVC 92 - 1.2 mi E of US 49                        
S|26|829889|5|0|15|1U|4|N|4|3|N|0|0|0|13|N|0|0|0|2|L|L|P|000001592010| 17244|       0|        0|0000|111SPD|78|99|163|N|000000000000|Y|1|00000075|0|00000000|I-75 DETROIT S. BD. ON ROUGE RIVER BRIDGE         
S|28|045000|1|1|15|4U|1|T|1|3|H|1|3|F|13| |0|0| |2|P|L|P|   04_0731P1|      |33041855| 89581001|    |      |94|  |007|N|            |N|3|     731|0|        |AVC 142 - 0.4 mi N of Love Rd.                    
S|23|031917|7|0|15|5R|1|T|1|3| |0|0| |13| |0|0| |2|L|N|P|00000000202X|147225|44680533| 69164300|    |      |89|  |019|Y|000000002861|Y|2|00000202|3|00000009|SR 9/US 202 (WB) WEST OF SR 7                     
S|26|829699|1|3|15|1U|3|T|3|3|H|3|3|G|13|T|0|5|T|2|P|L|P|000001592010|  2998|42108986| 83241384|0000|065WIM|08|00|163|N|000000000000|Y|1|00000075|0|00000000|I-75 NB LN3 @ VREELAND RD. OVERPASS               
S|26|829949|5|0|15|1U|4|N|4|3|N|0|0|0|01|N|0|0|0|2|L|L|P|000001577706|  2856|42360836| 83054526|0000|000000|85|90|163|N|000000000000|Y|1|00000075|0|00000000|I-75 DETROIT S. BD. AT WARREN                     
S|28|050457|1|1|15|6R|1|T|1|3|H|1|3|F|13| |0|0| |2|P|L|P|   05_0705P1|      |34615973| 89184291|    |      |14|  |009|N|            |N|3|     705|0|        |AVC 705 - 0.15 mi S of MS 178                     
S|25|006003|3|0|15|1U|3|T|3|3| |0|0| |13| |0|0| |1|L| |P|00000000I195|   690|41799272| 71324859|0000|000060|84|  |005|Y|247008201410|Y|1|0000I195|0|        |INTERSTATE 195                                    
S|26|829799|5|1|15|1U|3|T|3|3|H|3|3|G|13|T|0|0|0|2|P|L|P|000001592010| 14493|42259586| 83179301|0000|063WIM|03|00|163|N|000000000000|Y|1|00000075|0|00000000|I-75 CICOTTE 0.5 ML N. OF M-39 SB LN 1            
S|27|000407|3|1|15|4U|1|Y|1|3|Y|1|3|G|14|T|0|0| |2|P|N|P|000000000000|      |44954281| 93572437|    |      |72|  |027|N|            |N|5|00000015|0|        |NE OF SPATES AVE IN ORONO                         
S|23|032218|4|0|15|5R|1|T|1|3| |0|0| |13| |0|0| |2|L|N|P|00000000026X| 75760|44487733| 70787417|    |      |98|11|017|Y|000000001350|N|3|00000026|0|00000000|SR 26 (SEB) NORTHWEST OF US 2/SR 5                
S|23|033005|1|0|15|3R|1|T|1|3|H|1|3|G|15| |0|0| |2|P|L|P|00000000004X| 89500|44293233| 70271517|    |      |09|  |001|Y|000000000677|N|3|00000004|0|00000000|SR 4 (NB) 2.8 MILES NORTH OF SR 117               
S|25|008002|5|0|15|2U|3|T|3|3| |0|0| |13| |0|0| |1|L| |P|000000000US1|  8494|42424997| 71023639|0000|000080|84|  |025|N|000000000000|Y|2|00000US1|0|        |NORTHEAST EXPRESSWAY                              
S|26|829959|1|1|15|1U|4|T|4|3|N|0|0|0|13|N|0|0|0|2|L|L|P|000001577706|  1571|42351292| 83047864|0000|009SPD|97|00|163|N|000000000000|Y|1|00000075|0|00000000|I-75 @ MACK AVE. NB LN-1                          
S|28|110400|5|1|15|5R|1|T|1|3|H|1|3|F|13| |0|0| |2|P|L|P|   11_0547P1|      |31910391| 90922684|    |      |80|  |021|Y|110011003265|N|3|     547|0|        |AVC 57 - 4.5 mi E of US 61                        
S|25|015534|7|0|15|4R|2|T|2|3| |0|0| |13| |0|0| |1|L| |P|00000000SR23|  1866|42186772| 73304009|0000|000155|84|  |003|N|000000000000|Y|3|0000SR23|0|        |MONTEREY ROAD                                     
S|25|032112|9|0|15|3U|2|T|2|3| |0|0| |13| |0|0| |1|L| |P|0000000US202| 12199|42678838| 72059304|0000|000321|84|  |027|N|000000000000|Y|2|000US202|0|        |RIVER STREET                                      
S|26|829969|7|2|15|1U|3|T|3|3|N|0|0|0|13|N|0|0|0|2|L|L|P|000001576405| 33494|42401318| 82974270|0000|112CNT|85|00|163|N|000000000000|Y|1|00000094|0|00000000|I-94 DETROIT W. BD. LN-2 AT DICKERSON ST.         
S|27|000407|7|1|15|4U|1|Y|1|3|Y|1|3|G|14|T|0|0| |2|P|N|P|000000000000|      |44954281| 93572437|    |      |72|  |027|N|            |N|5|00000015|0|        |NE OF SPATES AVE IN ORONO                         
S|28|610570|3|2|15|1U|3|T|3|3|H|3|3|F|13| |0|0| |2|P|L|P|   61_0020P1|      |32268746| 90149537|    |      |03|  |121|Y|610001001182|Y|1|      20|0|        |AVC 92 - 1.2 mi E of US 49                        
S|26|829799|5|2|15|1U|3|T|3|3|H|3|3|G|13|T|0|0|0|2|P|L|P|000001592010| 14493|42259586| 83179301|0000|063WIM|03|00|163|N|000000000000|Y|1|00000075|0|00000000|I-75 CICOTTE 0.5 ML N. OF M-39 SB LN 2            
S|23|034304|0|0|15|4R|2|T|2|3| |0|0| |13| |0|0| |2|L|N|P|00000000016X| 73975|44971833| 70166167|    |034300|63|  |007|Y|000000001103|N|3|00000016|3|00000027|SR 16/27 (NWB/SEB) 1.1 MILES NORTH OF SR 142      
S|28|160010|5|1|15|3R|2|T|2|3|H|2|3|F|13| |0|0| |2|P|L|P|   16_0049P1|      |31435547| 89421234|    |      |80|  |031|Y|160901000000|Y|3|      49|0|      42|AVC 49 - 2.8 mi N of Forrest County Line          
S|28|610830|1|1|15|1U|5|T|5|3|H|5|3|F|13| |0|0| |2|P|L|P|   61_0055P1|      |32286046| 90168537|    |      |09|  |121|Y|610002000000|Y|1|      55|0|        |AVC 91 - 0.7 mi N of I-20                         
S|26|829959|5|3|15|1U|4|T|4|3|N|0|0|0|13|N|0|0|0|2|L|L|P|000001577706|  1571|42351292| 83047864|0000|010SPD|97|00|163|N|000000000000|Y|1|00000075|0|00000000|I-75 @ MACK AVE. SB LN-3                          
S|23|038701|1|1|15|4R|1|T|1|3| |0|0| |13| |0|0| |2|L|N|P|00000000011X| 65190|43058033| 70034521|    |      |89|  |005|Y|000000000948|N|3|00000011|0|        |SR 11 (NB) NORTH OF SR 35/US 302                  
S|28|160300|5|1|15|3R|2|T|2|3|H|2|3|F|13| |0|0| |2|P|L|P|00016_0084P1| 35856|31703711| 89417900|    |      |95|  |031|Y|160895018971|Y|2|      84|0|        |AVC 102 - 0.5 mi W of MS 532                      
S|25|039001|1|1|15|1U|1|T|1|3|N|1|3|G|15| |0|0| |1|P|L|P|00000000I495| 10326|42333399| 71575795|0000|000390|84|  |017|Y|170016201530|Y|1|0000I495|0|        |INTERSTATE 495                                    
S|26|829969|7|3|15|1U|3|T|3|3|N|0|0|0|13|N|0|0|0|2|L|L|P|000001576405| 33494|42401318| 82974270|0000|112CNT|85|00|163|N|000000000000|Y|1|00000094|0|00000000|I-94 DETROIT W. BD. LN-3 AT DICKERSON ST.         
S|27|000410|5|1|15|4R|1|Y|1|3|Y|1|3|G|14|T|0|0| |2|P|N|P|000000000000|      |44671258| 93439941|    |      |73|  |070|N|            |N|5|00000023|0|        |S OF CSAH68 (190TH ST E), S OF PRIOR LAKE         
S|28|610830|1|5|15|1U|5|T|5|3|H|5|3|F|13| |0|0| |2|P|L|P|   61_0055P1|      |32286046| 90168537|    |      |09|  |121|Y|610002000000|Y|1|      55|0|        |AVC 91 - 0.7 mi N of I-20                         
S|26|829969|3|3|15|1U|3|T|3|3|N|0|0|0|13|N|0|0|0|2|L|L|P|000001576405| 33494|42401012| 82974935|0000|064CNT|85|00|163|N|000000000000|Y|1|00000094|0|00000000|I-94 DETROIT E. BD. LN-3 AT DICKERSON ST.         
S|23|043602|7|0|15|5R|1|T|1|3|H|1|3|G|15| |0|0| |2|P|L|P|00000000006X|161005|45384583| 68210050|    |      |05|  |019|Y|000000000780|N|3|00000006|0|00000000|SR 6 (SWB) 3.8 MILES SOUTH OF SR 169/170          
S|27|000425|3|2|15|4U|2|Y|2|3|Y|2|3|G|14|T|0|0| |2|P|N|P|000000000000|      |44790159| 93191141|    |      |88|  |019|N|            |N|5|00000032|0|        |W OF MSAS109 (JOHNNY CAKE RIDGE RD) IN EAGAN      
S|26|833300|8|1|15|3R|1|T|1|3|N|0|0|0|13|N|0|0|0|2|L|L|P|000001127810| 13546|44395869| 85686005|0000|158SPD|00|00|165|N|000000000000|Y|3|00000115|0|00000000|M-115 MESICK NW BD LANE 1                         
S|23|052211|5|0|15|5R|1|T|1|3| |0|0| |13| |0|0| |2|L|N|P|00000000191X| 29785|44778433| 67399700|    |      |09|  |029|Y|000000002492|N|3|00000191|0|00000000|SR 191 (SB) 2.6 MILES NORTH OF US 1               
S|23|056304|7|0|15|3R|1|T|1|3|H|1|3|G|15| |0|0| |2|P|L|P|00000000002X| 50625|44583200| 70338300|    |      |02|  |007|Y|000000000502|Y|2|00000002|3|00000017|US 2/SR 17 (NWB) 0.5 MILE SOUTHEAST OF CARTHAGE TW
S|27|000425|7|1|15|4U|2|Y|2|3|Y|2|3|G|14|T|0|0| |2|P|N|P|000000000000|      |44790159| 93191141|    |      |88|  |019|N|            |N|5|00000032|0|        |W OF MSAS109 (JOHNNY CAKE RIDGE RD) IN EAGAN      
S|25|040334|0|0|15|2U|4|T|4|3| |0|0| |13| |0|0| |1|L| |P|000000000SR2| 19593|42466245| 71393218|0000|000403|84|  |017|N|000000000000|Y|2|00000SR2|0|        |ELM STREET                                        
S|28|170220|5|2|15|3U|2|T|2|3|H|2|3|F|13| |0|0| |2|P|L|P|   17_0061P1|      |34970650| 90142067|    |      |95|  |033|Y|170003007718|Y|2|      61|0|        |AVC 90 - 1.9 mi S of TN State Line                
S|28|670400|1|2|15|3R|2|T|2|3|H|2|3|F|13|T|2|5|T|2|Q|L|L|00067_0082P1|  4195|33442974| 90721237|    |      |02|  |133|Y|670002000000|Y|2|      82|0|        |WIM 125 - 0.8 mi E of Washington County Line      
S|28|170240|1|2|15|1R|2|T|2|3|H|2|2|F|13| |0|0| |2|P|L|P|   17_0055P1|      |34781119| 89965642|    |      |80|  |033|Y|170005002180|Y|1|      55|0|        |AVC 45 - 3.0 mi S of Old MS 304                   
